20111117,0.1289598
20111002,0.1263252
20111005,0.1251102
20110925,0.1302236
20110922,0.1378054
20110915,0.1365607
20111023,0.1358156
20110909,0.1327873
20111118,0.1295301
20111122,0.1291601
20111012,0.1313947
20111128,0.1378627
20111022,0.1355702
20110903,0.1340537
20110905,0.1327114
20111014,0.1361822
20110917,0.1346184
20111030,0.1450809
20111025,0.1359678
20111111,0.1335326
20111127,0.1362408
20111109,0.137081
20110907,0.1343055
20111010,0.129999
20111108,0.137081
20111110,0.1351352
20111121,0.127772
20111028,0.1430294
20110924,0.1309386
20111015,0.1362066
20111105,0.1402041
20111103,0.1410731
20110919,0.136412
20111009,0.1279165
20110902,0.1351182
20110923,0.1336792
20111029,0.1450809
20110912,0.1358343
20111019,0.1359928
20111017,0.1330832
20111027,0.1420324
20110911,0.1351346
20111116,0.1294594
20110913,0.1363478
20111129,0.1372247
20111018,0.134252
20111001,0.127931
20110918,0.1372238
20111112,0.1335122
20110916,0.1354846
20111026,0.1398964
20111024,0.1358353
20111003,0.1256261
20111006,0.1254069
20111130,0.138587
20111004,0.1255117
20111020,0.1374912
20110928,0.1274893
20111106,0.1373037
20111123,0.1295914
20110920,0.1373786
20111104,0.1405376
20111016,0.1353944
20111102,0.1404088
20111126,0.1355798
20110921,0.1370085
20111115,0.1308505
20111124,0.1318011
20111120,0.1281978
20110901,0.1361617
20110908,0.1340104
20110926,0.1305631
20111125,0.1341034
20111007,0.1262905
20111107,0.1373007
20110914,0.1365635
20111011,0.129999
20111013,0.133711
20110904,0.1327238
20111101,0.1407211
20111021,0.1380289
20110930,0.1279765
20111008,0.1279314
20111031,0.1440601
20111113,0.1339479
20110906,0.132828
20110910,0.1349947
20110929,0.1274699
20111119,0.1295316
20111114,0.1327356
20110927,0.1299368
